0	1	81	78	0.32686927069600014
0	2	251	214	0.567958990416
0	3	585	454	0.739393092074
0	4	1125	767	0.8213195211590001
0	5	1709	1035	0.899612403906
0	6	2278	1269	0.93260136448
0	7	2698	1398	0.9402170485329999
0	8	2953	1453	0.9444001139880002
0	9	3086	1466	0.9448606764280001
0	10	3147	1473	0.9449580719490001
0	11	3192	1476	0.9449850836590001
0	12	3206	1476	0.9449850836590001
0	13	3210	1476	0.9449850836590001
0	14	3212	1476	0.9449850836590001
0	15	3213	1476	0.9449850836590001
0	16	3214	1476	0.9449850836590001
0	17	3214	1476	0.9449850836590001
1	1	110	101	0.414349455197
1	2	355	288	0.7364877611920001
1	3	611	455	0.8074411245419999
1	4	901	613	0.855916318426
1	5	1357	868	0.902682790428
1	6	1882	1113	0.920734707413
1	7	2389	1301	0.9322024967
1	8	2735	1404	0.9419543200470002
1	9	2946	1451	0.9445188122260001
1	10	3070	1464	0.944851729286
1	11	3153	1472	0.9449348094820001
1	12	3192	1473	0.9449470797820001
1	13	3204	1473	0.9449470797820001
1	14	3207	1473	0.9449470797820001
1	15	3209	1473	0.9449470797820001
1	16	3210	1473	0.9449470797820001
1	17	3211	1473	0.9449470797820001
1	18	3211	1473	0.9449470797820001
2	1	133	113	0.34087684262
2	2	416	304	0.5951704263300001
2	3	856	554	0.7714547999179999
2	4	1406	833	0.893838373408
2	5	1997	1109	0.9275152418079999
2	6	2521	1324	0.9381122651810001
2	7	2861	1421	0.9439128806680002
2	8	3043	1457	0.944636743441
2	9	3153	1469	0.9448591426070001
2	10	3194	1473	0.9449491248370001
2	11	3205	1473	0.9449491248370001
2	12	3207	1473	0.9449491248370001
2	13	3209	1473	0.9449491248370001
2	14	3210	1473	0.9449491248370001
2	15	3211	1473	0.9449491248370001
2	16	3211	1473	0.9449491248370001
3	1	100	87	0.4158721643450001
3	2	353	245	0.7181643602700002
3	3	824	518	0.8450520719310001
3	4	1317	762	0.880884255722
3	5	1876	1030	0.916710728737
3	6	2399	1235	0.9288177682190001
3	7	2814	1367	0.941609472404
3	8	3049	1443	0.9449676162070001
3	9	3151	1463	0.9450719138370001
3	10	3192	1470	0.945190612017
3	11	3203	1472	0.9453807164170003
3	12	3209	1473	0.9454248554170002
3	13	3210	1473	0.9454248554170002
3	14	3211	1473	0.9454248554170002
3	15	3211	1473	0.9454248554170002
4	1	85	72	0.249677222917
4	2	376	295	0.564514525762
4	3	800	582	0.749877898771
4	4	1212	848	0.878923990321
4	5	1667	1084	0.9076810612619999
4	6	2076	1254	0.9332786191119999
4	7	2474	1355	0.9402000066980002
4	8	2820	1425	0.9427474579680002
4	9	3046	1470	0.9447141995310001
4	10	3137	1477	0.9449754548620001
4	11	3188	1477	0.9449754548620001
4	12	3209	1479	0.9449885772660002
4	13	3216	1480	0.9449891737390002
4	14	3218	1480	0.9449891737390002
4	15	3218	1480	0.9449891737390002
5	1	64	57	0.14210910566440002
5	2	214	160	0.4451795261384
5	3	545	367	0.6229708443574
5	4	1086	656	0.7711317659524001
5	5	1760	951	0.9005776654344001
5	6	2319	1187	0.9256212697574001
5	7	2732	1360	0.9414748395874001
5	8	2957	1427	0.9439589794794
5	9	3087	1457	0.9447506697784
5	10	3153	1473	0.9449520219814002
5	11	3192	1474	0.9449533853514002
5	12	3205	1474	0.9449533853514002
5	13	3210	1474	0.9449533853514002
5	14	3211	1474	0.9449533853514002
5	15	3212	1474	0.9449533853514002
5	16	3212	1474	0.9449533853514002
6	1	108	100	0.25161166926500006
