0	1	724	543	0.7663009334623999
0	2	1585	1006	0.9142835105104
0	3	2347	1308	0.9412521007104001
0	4	2849	1446	0.9455897367764001
0	5	3094	1508	0.9481579792754
0	6	3195	1515	0.9481737432114
0	7	3237	1519	0.9482066344064001
0	8	3256	1519	0.9482066344064001
0	9	3265	1519	0.9482066344064001
0	10	3267	1519	0.9482066344064001
0	11	3268	1519	0.9482066344064001
0	12	3268	1519	0.9482066344064001
1	1	702	550	0.5994290802369999
1	2	1390	969	0.8614606226850002
1	3	1999	1227	0.914833288171
1	4	2430	1360	0.93921914974
1	5	2746	1436	0.9412354835210002
1	6	2955	1473	0.9438873178110001
1	7	3092	1487	0.9443559756140001
1	8	3182	1497	0.9455686898700001
1	9	3226	1499	0.94559902479
1	10	3240	1499	0.94559902479
1	11	3244	1500	0.9456112950900001
1	12	3246	1500	0.9456112950900001
1	13	3247	1500	0.9456112950900001
1	14	3248	1500	0.9456112950900001
1	15	3248	1500	0.9456112950900001
2	1	764	586	0.8186538879340001
2	2	1549	1028	0.9073415850909999
2	3	2172	1280	0.930762694933
2	4	2624	1407	0.9404863139899999
2	5	2939	1476	0.9447167561840002
2	6	3091	1491	0.945099010227
2	7	3185	1504	0.9454197424520001
2	8	3226	1505	0.9454203389250001
2	9	3238	1505	0.9454203389250001
2	10	3245	1505	0.9454203389250001
2	11	3251	1505	0.9454203389250001
2	12	3252	1505	0.9454203389250001
2	13	3253	1505	0.9454203389250001
2	14	3253	1505	0.9454203389250001
3	1	667	516	0.7021516269590001
3	2	1392	950	0.8807086373570001
3	3	1995	1221	0.9235054922259999
3	4	2513	1371	0.94333438692
3	5	2846	1460	0.9467474062569999
3	6	3057	1493	0.948101143859
3	7	3152	1500	0.948394267702
3	8	3200	1501	0.948438406702
3	9	3230	1501	0.948438406702
3	10	3241	1501	0.948438406702
3	11	3245	1501	0.948438406702
3	12	3246	1501	0.948438406702
3	13	3246	1501	0.948438406702
4	1	675	543	0.821608637847
4	2	1481	972	0.9004553038529999
4	3	2138	1247	0.9296924518649998
4	4	2656	1411	0.9431578314430001
4	5	2956	1474	0.9446600060280002
4	6	3121	1496	0.9451039523860001
4	7	3193	1501	0.9453631624960002
4	8	3229	1503	0.9454081536000001
4	9	3239	1504	0.9454087500730002
4	10	3246	1504	0.9454087500730002
4	11	3247	1504	0.9454087500730002
4	12	3248	1504	0.9454087500730002
4	13	3248	1504	0.9454087500730002
5	1	696	546	0.6891111868980001
5	2	1466	977	0.897441325922
5	3	2063	1229	0.9300251134740002
5	4	2529	1389	0.9407825039019999
5	5	2840	1457	0.9428849868380001
5	6	3030	1486	0.9446384475820001
5	7	3147	1496	0.9451962351760002
5	8	3199	1498	0.9451986210700001
5	9	3225	1499	0.9451992175430001
5	10	3237	1499	0.9451992175430001
5	11	3241	1499	0.9451992175430001
5	12	3242	1499	0.9451992175430001
5	13	3242	1499	0.9451992175430001
6	1	681	530	0.704815723793
6	2	1509	994	0.8948682254979999
6	3	2200	1286	0.930421769063
6	4	2675	1415	0.9408822864750002
6	5	2994	1474	0.943265962511
6	6	3141	1495	0.94468838058
6	7	3193	1501	0.945126958754
6	8	3226	1503	0.9451716942270001
6	9	3242	1503	0.9451716942270001
6	10	3247	1503	0.9451716942270001
6	11	3248	1503	0.9451716942270001
6	12	3249	1503	0.9451716942270001
6	13	3249	1503	0.9451716942270001
7	1	712	525	0.804350715156
7	2	1452	959	0.905954871022
7	3	2057	1240	0.93154969842
7	4	2539	1392	0.9414649554129999
7	5	2882	1458	0.9429114876540001
7	6	3070	1486	0.9449890888090001
7	7	3179	1492	0.9452414822630001
7	8	3214	1493	0.9452428456330001
7	9	3226	1493	0.9452428456330001
7	10	3234	1493	0.9452428456330001
7	11	3235	1493	0.9452428456330001
7	12	3236	1493	0.9452428456330001
7	13	3236	1493	0.9452428456330001
8	1	684	544	0.708025604938
8	2	1420	976	0.9082717443069999
8	3	2066	1256	0.9348637049280001
8	4	2613	1415	0.9426847426400002
8	5	2879	1483	0.94463060847
8	6	3025	1501	0.9447618325760001
8	7	3139	1511	0.9454405337490001
8	8	3211	1516	0.945500351465
8	9	3241	1516	0.945500351465
8	10	3256	1516	0.945500351465
8	11	3261	1516	0.945500351465
8	12	3264	1516	0.945500351465
8	13	3265	1516	0.945500351465
8	14	3266	1516	0.945500351465
8	15	3266	1516	0.945500351465
9	1	785	613	0.727184398603
9	2	1594	1040	0.9172741375829999
9	3	2184	1279	0.9389480935670002
9	4	2660	1411	0.9426028552310002
9	5	2953	1465	0.9441147441900002
9	6	3126	1496	0.9460444190670001
9	7	3198	1504	0.9473872507600001
9	8	3233	1504	0.9473872507600001
9	9	3250	1505	0.9473995210600001
9	10	3255	1505	0.9473995210600001
9	11	3256	1505	0.9473995210600001
9	12	3257	1505	0.9473995210600001
9	13	3257	1505	0.9473995210600001
